site_id,pos_sales,eo_pct,utilization,epp_pct,exam_slots,asp,ar_pct,ar,appts_created,eo,epp,cl_exam,comp_exam,mas,mas_pct,ri,ri_pct,total_exam,comp_exam_pct,patient_fallout,date,site_name,Region,District,State,City,opening_date,Quad,sq_footage,dma,nearest_competitor,competitor_ct_1mi,median_hh_income_1mi,pop_1mi,avg_customer_age,is_acuity,is_tele_opt,property_type,vintage,exam_lanes,office_status,media_market,vintage_cohort,is_medicaid,pos_sales_dq_flag,utilization_dq_flag,asp_dq_flag,eo_pct_dq_flag,epp_pct_dq_flag,ri_pct_dq_flag,mas_pct_dq_flag,appts_created_dq_flag,patient_fallout_dq_flag,comp_exam_pct_dq_flag,zero_slots_flag,office_age_yrs,exams_per_lane,pos_sales_roll_mean,pos_sales_roll_std,pos_sales_wow_delta,pos_sales_wow_pct_chg,pos_sales_4w_trend,utilization_roll_mean,utilization_roll_std,utilization_wow_delta,utilization_wow_pct_chg,utilization_4w_trend,asp_roll_mean,asp_roll_std,asp_wow_delta,asp_wow_pct_chg,asp_4w_trend,eo_pct_roll_mean,eo_pct_roll_std,eo_pct_wow_delta,eo_pct_wow_pct_chg,eo_pct_4w_trend,epp_pct_roll_mean,epp_pct_roll_std,epp_pct_wow_delta,epp_pct_wow_pct_chg,epp_pct_4w_trend,ri_pct_roll_mean,ri_pct_roll_std,ri_pct_wow_delta,ri_pct_wow_pct_chg,ri_pct_4w_trend,mas_pct_roll_mean,mas_pct_roll_std,mas_pct_wow_delta,mas_pct_wow_pct_chg,mas_pct_4w_trend,appts_created_roll_mean,appts_created_roll_std,appts_created_wow_delta,appts_created_wow_pct_chg,appts_created_4w_trend,patient_fallout_roll_mean,patient_fallout_roll_std,patient_fallout_wow_delta,patient_fallout_wow_pct_chg,patient_fallout_4w_trend,comp_exam_pct_roll_mean,comp_exam_pct_roll_std,comp_exam_pct_wow_delta,comp_exam_pct_wow_pct_chg,comp_exam_pct_4w_trend,has_min_history,pos_sales_zscore,pos_sales_flag,utilization_zscore,utilization_flag,asp_zscore,asp_flag,eo_pct_zscore,eo_pct_flag,epp_pct_zscore,epp_pct_flag,ri_pct_zscore,ri_pct_flag,mas_pct_zscore,mas_pct_flag,appts_created_zscore,appts_created_flag,patient_fallout_zscore,patient_fallout_flag,comp_exam_pct_zscore,comp_exam_pct_flag,pos_sales_direction,utilization_direction,asp_direction,eo_pct_direction,epp_pct_direction,ri_pct_direction,mas_pct_direction,appts_created_direction,patient_fallout_direction,comp_exam_pct_direction,anomaly_score,pos_sales_neg_flag,pos_sales_pos_flag,utilization_neg_flag,utilization_pos_flag,asp_neg_flag,asp_pos_flag,eo_pct_neg_flag,eo_pct_pos_flag,epp_pct_neg_flag,epp_pct_pos_flag,ri_pct_neg_flag,ri_pct_pos_flag,mas_pct_neg_flag,mas_pct_pos_flag,appts_created_neg_flag,appts_created_pos_flag,patient_fallout_neg_flag,patient_fallout_pos_flag,comp_exam_pct_neg_flag,comp_exam_pct_pos_flag,negative_score,positive_score,weighted_negative_score,weighted_positive_score,primary_driver,anomaly_type,alert_tier,positive_tier,alert_tier_unweighted,sales_trajectory,predicted_sales_4w,trajectory_pct_change
MED-1267,39603.0985,0.5688073394495413,0.7417582417582418,0.47368421052631576,182.0,293.3562851851852,0.7288135593220338,43.0,0,62.0,27.0,22.0,109.0,7.0,0.3181818181818182,65.0,0.5963302752293578,135.0,0.6942675159235668,0,2026-03-28,MED-1267 AZ-Tucson-Broadway Blvd,Region 4,District 403,AZ,Tucson,2025-09-08 00:00:00,,3800.0,,Arizona Primary Eye Care,5.0,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6,,44884.324025,2665.2231198548307,-6040.920599999998,-0.13234856875257062,-1859.854900000001,0.8078331478647934,0.03273403171016446,-0.10001391014049243,-0.11881351730975798,-0.0073260073260073,337.91976030952674,20.48115753287126,-49.83182834864937,-0.14520266403031035,-10.566281916688885,0.5217059424513449,0.046847534475386234,0.1015176198233731,0.2172477064220184,0.01367652055725451,0.4992737923286792,0.04787208626620541,0.010997643362136655,0.02376910016977929,-0.008771929824561412,0.6274613662501815,0.08698318890246602,0.016891022892909224,0.029150636282923914,-0.026531883565522718,0.3896561523159988,0.14604060256858484,-0.2373737373737374,-0.42727272727272736,-0.0243741765480896,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.6801154472854892,0.014352797435692686,0.02551751592356688,0.038157033156735576,0.009200283085633401,True,-1.9815322348275515,0,-2.0185385867404255,1,-2.175827955662142,1,1.0054189089277157,0,-0.5345407689162694,0,-0.35789778937319566,0,-0.4894141278321161,0,,0,,0,0.9860146568280896,0,normal,below_normal,below_normal,normal,normal,normal,normal,normal,normal,normal,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.5,0.0,asp,Pricing / Mix Issue,Watch,Normal,Watch,green,50526.91,0.2758
MED-172,16736.5297,0.35,0.6923076923076923,0.6,78.0,309.9357351851852,0.6333333333333333,19.0,109,14.0,18.0,19.0,40.0,8.0,0.42105263157894735,35.0,0.875,54.0,0.547945205479452,0,2026-03-28,MED-172 IL-Andersonville,Region 1,District 109,IL,Chicago,2016-02-29 00:00:00,"4. Low Supply, Low Demand",4500.0,Chicago IL,Big City Optical - South Andersonville On Clark Street,8.0,76689.6,71193.3,39.0,1.0,0.0,Urban,2016 Vintage,1.0,Active,"Chicago, IL - IN",Growth Era (2016-2019),1.0,0,0,0,0,0,0,0,0,0,0,0,10.1,54.0,23642.401225,1894.2902005868943,-6505.0545999999995,-0.27988860466797005,-3230.4165666666668,0.6753036281516775,0.10051656578427938,0.1053511705685618,0.1794871794871793,-0.026175213675213693,394.0684418529816,32.17462763375362,-120.46397407407403,-0.27988860466796994,-15.732139622956291,0.2898715415019763,0.07273320223436547,0.07499999999999996,0.2727272727272725,0.04393939393939394,0.6242481514181658,0.11714516865964167,-0.07647058823529418,-0.11304347826086969,0.0269230769230769,0.7390069169960475,0.05443921977653007,0.19999999999999996,0.2962962962962963,0.03712121212121211,0.41232804232804227,0.06084876922608411,-0.05894736842105264,-0.1228070175438597,0.004548408057179987,109.25,6.4485140407176775,6.0,0.058252427184465994,1.3333333333333333,23.0,4.082482904638634,-27.0,-1.0,-6.666666666666667,0.5328540565782898,0.02113126074787877,0.04161609155540136,0.08219178082191769,0.0011302500113024767,True,-3.6456249010106294,1,0.1691667838364823,0,-2.6148774004624324,1,0.826698902988954,0,-0.2069923300773709,0,2.4980718599971943,1,0.14338152376572805,0,-0.03876862148728091,0,-5.633826408401305,1,0.7141622585238865,0,below_normal,normal,below_normal,normal,normal,above_normal,normal,normal,below_normal,normal,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,3.5,2.5,pos_sales,Medicaid Payer Mix Shift,Watch,Normal,Critical Alert,green,77612.04,3.6373
MED-746,43672.5221,0.3162393162393162,0.8511904761904762,0.7631578947368421,168.0,305.4022524475525,0.8026315789473685,61.0,190,37.0,58.0,33.0,117.0,8.0,0.24242424242424243,84.0,0.717948717948718,143.0,0.6647727272727273,0,2026-03-28,MED-746 AR-Sherwood,Region 4,District 408,AR,Sherwood,2020-11-16 00:00:00,"1. High Supply, High Demand",1511.0,Little Rock-Pine Bluff AR,Walmart Supercenter,1.0,83299.7,8348.06,47.0,1.0,0.0,Free Standing,2020 Vintage,4.0,Active,,Post-COVID (2020-2022),0.0,0,0,0,0,0,0,0,0,0,0,0,5.4,35.75,47529.418025,1428.0807964334927,-1905.9974999999977,-0.041817889583232515,-1231.918766666667,0.8539922248803826,0.012201970808010436,0.009085213032581474,0.010788690476190466,0.0015331890331890345,318.4301669490412,1.7230703778047052,-11.115244774669748,-0.03511731538451379,-4.16855209242658,0.36995016825959454,0.039267244318328766,-0.053130053130053145,-0.14383989993746094,-0.031198916444818092,0.7839035087719298,0.0532687310724089,-0.06578947368421051,-0.0793650793650793,-0.012280701754385967,0.8265616758444627,0.05773645024072961,-0.06583506583506582,-0.0839964633068081,-0.025711083088132265,0.3345429080723198,0.14466987664236697,0.030303030303030304,0.1428571428571428,-0.08585858585858586,226.0,31.82242395963368,-24.0,-0.11214953271028039,0.6666666666666666,35.0,7.874007874011811,-45.0,-1.0,-8.666666666666666,0.6459543399565874,0.03149656624860427,0.03765408320493069,0.06004299754299769,-0.008164269816812175,True,-2.7007547014372424,1,-0.2296144396663485,0,-7.560871958165214,1,-1.3678284013224657,0,-0.38945200340679953,0,-1.8811852381448422,0,-0.6367508411982716,0,-1.131277744450439,0,-4.445004445006667,1,0.5974742506089485,0,below_normal,normal,below_normal,normal,normal,normal,normal,normal,below_normal,normal,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3.5,1.5,asp,Pricing / Mix Issue,Watch,Normal,Critical Alert,green,47878.84,0.0963
MED-760,30044.5182,0.30985915492957744,0.990909090909091,0.9122807017543859,110.0,275.63778165137614,0.8596491228070176,49.0,122,22.0,52.0,9.0,71.0,6.0,0.6666666666666666,59.0,0.8309859154929577,109.0,0.6016949152542372,0,2026-03-28,MED-760 OH-Bellevue,Region 1,District 102,OH,Bellevue,2020-11-23 00:00:00,"4. Low Supply, Low Demand",2400.0,Cleveland-Akron (Canton) OH,Advanced Family Eyecare,2.0,69089.4,253.76,48.0,1.0,1.0,Office Building,2020 Vintage,4.0,Active,,Post-COVID (2020-2022),0.0,0,0,0,0,0,0,0,0,0,0,0,5.3,27.25,27427.857125,2112.771654284738,5278.568299999999,0.2131381320447554,213.32883333333302,0.6758907004830919,0.08908202756584772,0.3387351778656127,0.5193939393939395,0.08956228956228958,444.42366753329,38.06403665455151,-137.1280500152905,-0.33221754199371256,-58.913209705951544,0.24873056118999326,0.035683229509699675,0.0157415078707539,0.05352112676056331,0.031064162754303588,0.9311917964209444,0.028217651992691425,-0.019537480063795853,-0.020967051775780954,-0.006640896025374173,0.9032488167680865,0.02101399972755963,-0.07097486882076776,-0.07868952847519906,-0.023004694835680756,0.6317460317460317,0.1814390559261401,-0.2333333333333334,-0.2592592592592593,0.055555555555555546,120.75,16.11159003119597,21.0,0.20792079207920788,-6.0,16.25,3.7749172176353807,-19.0,-1.0,-5.333333333333333,0.7518638224520577,0.03267334642570313,-0.1268765133171913,-0.1741442339647724,-0.06610169491525426,True,1.2384968672281103,0,3.5362732420200422,1,-4.434261332126246,1,1.713090283012858,0,-0.6701866856766325,0,-3.4387980494906354,1,0.19246481824095438,0,0.07758390063176229,0,-4.304730160461386,1,-4.596067548186223,1,normal,above_normal,below_normal,normal,normal,below_normal,normal,normal,below_normal,below_normal,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,3.5,3.5,comp_exam_pct,Pricing / Mix Issue,Watch,Positive Outlier,Critical Alert,green,36718.43,0.2221
MED-042,38982.2976,0.38571428571428573,0.9156626506024096,0.578125,83.0,512.9249684210527,0.95,57.0,141,27.0,37.0,21.0,70.0,8.0,0.38095238095238093,55.0,0.7857142857142857,76.0,0.7216494845360825,0,2026-03-28,MED-042 MD-Annapolis,Region 2,District 202,MD,Annapolis,2009-06-27 00:00:00,"2. High Supply, Low Demand",2998.0,Baltimore MD,Warby Parker,16.0,117399.0,7024.36,48.0,1.0,0.0,Lifestyle Center,pre2013,2.0,Active,"Baltimore, MD",Legacy (pre-2016),0.0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.0,53912.822125000006,15712.374972526586,-9404.4948,-0.19436078180706184,-6060.015233333334,0.7810022930662466,0.009268055966307,0.14066265060240957,0.18150019432568976,0.046822950717599045,549.9479292320057,47.90313184967581,-7.363121901527961,-0.014152009316536152,-19.566154859649107,0.2872475183531602,0.04692909033647836,0.11098901098901098,0.4039999999999999,0.016290726817042616,0.7038830999902094,0.05586855039966888,-0.048541666666666705,-0.07746010638297873,-0.05142312206572771,0.782359884215242,0.06499098194424112,0.027472527472527486,0.03623188405797095,-0.018796992481202996,0.5961095406474843,0.07366945965955782,-0.15476190476190477,-0.28888888888888886,-0.08289241622574957,164.75,30.987900864692342,-4.0,-0.02758620689655178,-3.3333333333333335,22.75,7.088723439378913,-28.0,-1.0,-9.666666666666666,0.7382988866189162,0.014270983223679305,-0.030416631166396924,-0.04044409199048382,-0.008794003842303222,True,-0.9502398301406592,0,14.529514930175859,1,-0.7728714048829683,0,2.098203196676636,1,-2.2509640771161785,1,0.05161333770770764,0,-2.920574695258934,1,-0.7664281650991334,0,-3.209322552156622,1,-1.16666117687028,0,normal,above_normal,normal,above_normal,below_normal,normal,below_normal,normal,below_normal,normal,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,3.5,3.5,mas_pct,Multi-KPI Watch,Watch,Positive Outlier,Critical Alert,red,10799.57,-0.723
MED-334,46051.7816,0.3220338983050847,0.6421052631578947,0.7142857142857143,190.0,377.4736196721312,0.9210526315789473,70.0,210,38.0,55.0,38.0,118.0,34.0,0.8947368421052632,100.0,0.847457627118644,122.0,0.7375,0,2026-03-28,MED-334 IL-Bolingbrook,Region 1,District 110,IL,Bolingbrook,2018-04-17 00:00:00,"2. High Supply, Low Demand",2139.0,Chicago IL,For Eyes Optical,1.0,133534.0,9742.17,38.0,1.0,0.0,Free Standing,2018 Vintage,6.0,Active,"Chicago, IL - IN",Growth Era (2016-2019),0.0,0,0,0,0,0,0,0,0,0,0,0,7.9,20.333333333333332,67839.55642499999,8064.976944127939,-15673.4761,-0.253923218533602,-5027.673166666665,0.6271901332407818,0.08202660228074908,0.0905357564314373,0.16414206247325613,0.017631214966877768,459.572267729993,48.04427737721183,-124.35774374250298,-0.24780783507895932,-17.684382879242644,0.23599639557190077,0.029205884219418683,0.09322033898305082,0.4074074074074072,0.03780026825996829,0.7832118672493222,0.08317214864248466,-0.17032967032967028,-0.1925465838509316,-0.008403361344537822,0.8661201528694156,0.03879247112607896,-0.05084745762711873,-0.05660377358490576,-0.0004877453969028463,0.6993857750436697,0.20200109491847168,0.3669590643274854,0.6952908587257618,0.11642743221690592,247.25,45.08787715857409,7.0,0.034482758620689724,-24.0,55.75,12.658988901172147,-38.0,-1.0,-22.333333333333332,0.7040993313825831,0.08390421410735625,-0.004638364779874116,-0.006249999999999867,-0.0032706093189964016,True,-2.7015297099966955,1,0.18183283840117584,0,-1.7088122153087582,0,2.945896179235639,1,-0.8287167530069096,0,-0.481086283215026,0,0.9670792484587165,0,-0.8261644226227758,0,-4.403985218348511,1,0.3980809423312218,0,below_normal,normal,normal,above_normal,normal,normal,normal,normal,below_normal,normal,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3.5,1.5,eo_pct,Low Exam Conversion,Watch,Normal,Critical Alert,green,97404.2,1.1151
MED-753,26571.0669,0.3584905660377358,0.63,0.6739130434782609,100.0,421.76296666666667,0.9772727272727273,43.0,74,19.0,31.0,14.0,53.0,4.0,0.2857142857142857,48.0,0.9056603773584906,63.0,0.6883116883116883,0,2026-03-28,MED-753 TX-Dripping Springs,Region 4,District 409,TX,Dripping Springs,2020-11-02 00:00:00,"3. Low Supply, High Demand",1155.0,Austin TX,Dripping Springs Vision Center,2.0,125798.0,491.091,46.0,1.0,0.0,Small Strip Center,2020 Vintage,3.0,Active,,Post-COVID (2020-2022),0.0,0,0,0,0,0,0,0,0,0,0,0,5.4,21.0,34601.929325,6024.148641384564,-13001.263199999998,-0.3285442926192511,-1597.5631666666657,0.7550000000000001,0.17406895185529214,-0.30999999999999994,-0.32978723404255317,-0.01666666666666668,463.4833858621572,34.06842922969454,0.780731560283698,0.0018545475204825301,-13.156248366013054,0.27599657287157287,0.039344975796618685,0.06087151841868821,0.20452830188679227,0.013676749525806128,0.7309431524547804,0.1428466799331044,0.11835748792270528,0.21304347826086945,-0.0001685203909673009,0.9578598484848485,0.09489835703068103,0.07232704402515722,0.08679245283018866,-0.04731955675351903,0.48696256038647345,0.0523297918001865,-0.25595238095238093,-0.4725274725274725,-0.07867494824016563,115.25,10.144785195688826,-29.0,-0.2815533980582524,-17.0,9.75,4.5,-6.0,-1.0,-3.3333333333333335,0.690426586415674,0.023357189964862243,-0.02355271846797269,-0.033085961657390195,-0.001332001332001324,True,-1.3331115985136477,0,-0.7181062370267831,0,-1.2246064799232486,0,2.096684303291718,1,-0.3992400033604344,0,-0.5500566370130267,0,-3.845768686422913,1,-4.066128479243679,1,-2.1666666666666665,1,-0.09054591357810017,0,normal,normal,normal,above_normal,normal,normal,below_normal,below_normal,below_normal,normal,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,3.5,1.5,appts_created,Multi-KPI Watch,Watch,Normal,Critical Alert,green,38228.14,0.4387
MED-080,53077.4723,0.46564885496183206,0.7626459143968871,0.5130434782608696,257.0,270.8034301020408,0.7476635514018691,80.0,507,61.0,59.0,38.0,131.0,12.0,0.3157894736842105,99.0,0.7557251908396947,196.0,0.5598290598290598,0,2026-03-28,MED-080 GA-Albany,Region 3,District 307,GA,Albany,2015-05-11 00:00:00,"1. High Supply, High Demand",8000.0,Albany GA,Vine Vision,8.0,60915.8,3771.88,48.0,1.0,1.0,Small Strip Center,2015 Vintage,8.0,Active,"Albany, GA",Legacy (pre-2016),1.0,0,0,0,0,0,0,0,0,0,0,0,10.9,24.5,60889.56495,7573.164141053135,2879.4928,0.05736272313510149,-3393.4581333333335,0.7799312100622144,0.03948748461530533,0.029021460248415454,0.03955901426718533,-0.004471953888296317,309.3068040278447,8.012274208684207,-27.994066921768706,-0.09368909445562734,-14.637408373946604,0.39943659725645636,0.06614439989738886,0.02420741352039063,0.054837202056395196,0.04152119454800087,0.6583197968351588,0.05962160009735715,-0.06892373485388448,-0.11843233312920998,-0.06518859775410306,0.7533380626545656,0.06377359505886503,0.007977443091946923,0.010668628713326633,-0.029745349823460925,0.4145036764705882,0.01766393953646751,-0.09597523219814241,-0.23308270676691734,-0.04140350877192983,462.75,47.68909728648671,65.0,0.1470588235294117,21.666666666666668,97.75,9.032349269892842,-90.0,-1.0,-36.666666666666664,0.580820363124661,0.013087678046341776,-0.04017094017094014,-0.0669515669515669,-0.0036558001159771036,True,-1.031549363581289,0,-0.43774111807130794,0,-4.805548702273757,1,1.0010259040537386,0,-2.4366390425125295,1,0.03743129398500587,0,-5.588459051423977,1,0.9278850411903012,0,-10.822212148707097,1,-1.603898202666178,0,normal,normal,below_normal,normal,below_normal,normal,below_normal,normal,below_normal,normal,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,3.5,1.5,mas_pct,Medicaid Payer Mix Shift,Watch,Normal,Critical Alert,yellow,53661.9,0.011
MED-398,23574.472,0.45652173913043476,0.5252525252525253,0.7916666666666666,99.0,453.3552307692308,0.9583333333333334,23.0,102,21.0,19.0,15.0,46.0,10.0,0.6666666666666666,36.0,0.782608695652174,52.0,0.6865671641791045,0,2026-03-28,MED-398 PA-Trappe,Region 5,District 505,PA,Trappe,2018-10-22 00:00:00,"4. Low Supply, Low Demand",3640.0,Philadelphia PA,"Everlasting Eye Care, PC",2.0,109034.0,7881.99,42.0,1.0,0.0,Free Standing,2018 Vintage,2.0,Active,"Philadelphia, PA - DE - NJ",Growth Era (2016-2019),0.0,0,0,0,0,0,0,0,0,0,0,0,7.4,26.0,32588.966050000003,6532.21590782433,-6462.924999999999,-0.21516261878484344,-5284.387533333332,0.6567171909732143,0.05480036577203763,-0.09860068575664904,-0.15805109922756977,-0.026670210880737177,424.2758482687408,38.76860610293182,11.628804298642535,0.026325806204435587,8.264661705685626,0.25503121641495563,0.05035628884019998,0.14402173913043476,0.4608695652173913,0.05980443513183167,0.5354646919496544,0.03792712298021259,0.22023809523809523,0.38541666666666674,0.07675438596491228,0.8163598054188586,0.058827687436754386,0.03260869565217395,0.04347826086956519,-0.020254932774576573,0.5674841197822141,0.16791441887880418,0.30666666666666664,0.8518518518518519,-0.03065134099616858,113.0,22.105806175452344,12.0,0.1333333333333333,0.3333333333333333,7.5,5.0662280511902225,-14.0,-1.0,-1.0,0.6778591286195461,0.02598204601165826,-0.001604878831648282,-0.0023320895522389584,0.0002055836519879728,True,-1.3800055260271453,0,-2.3989742380108354,1,0.7500755230477815,0,4.0012980971430725,1,6.755112293929555,1,-0.5737283112304968,0,0.5906731985657504,0,-0.49760682386761723,0,-1.48039131365948,0,0.33515588247557615,0,normal,below_normal,normal,above_normal,above_normal,normal,normal,normal,normal,normal,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3.5,1.0,eo_pct,Low Exam Conversion,Watch,Normal,Critical Alert,green,52950.16,1.2461
MED-168,15956.0496,0.3783783783783784,0.6666666666666666,0.5526315789473685,72.0,332.4177,0.7631578947368421,29.0,108,14.0,21.0,6.0,37.0,5.0,0.8333333333333334,33.0,0.8918918918918919,48.0,0.6851851851851852,0,2026-03-28,MED-168 GA-Briarcliff Village,Region 3,District 307,GA,Atlanta,2016-02-29 00:00:00,"4. Low Supply, Low Demand",2870.0,Atlanta GA,LensCrafters,3.0,126215.0,7795.35,43.0,1.0,0.0,Neighborhood Center,2016 Vintage,2.0,Active,Atlanta GA - AL -NC,Growth Era (2016-2019),1.0,0,0,0,0,0,0,0,0,0,0,0,10.1,24.0,23559.1181,4042.566441865272,-11626.1235,-0.42150861202448187,-2471.2366999999995,0.7181634752334229,0.01674319233365738,-0.033333333333333326,-0.04761904761904756,-0.013732833957553056,410.2889576007326,62.68920439957724,-105.3945714285714,-0.24073005328213237,-12.843622222222203,0.2098199419627991,0.059381445234895074,0.21171171171171174,1.2702702702702706,0.06843381843381845,0.4756572610346196,0.0325639745563205,0.11929824561403513,0.2753036437246965,0.026977821913273765,0.8783969007183294,0.11901044836306358,-0.14977477477477485,-0.14378378378378387,0.04088704088704087,0.39455128205128204,0.10637356488207021,0.33333333333333337,0.6666666666666667,0.12393162393162394,95.0,7.071067811865452,18.0,0.19999999999999996,1.0,20.75,2.362907813126294,-21.0,-1.0,-6.333333333333333,0.661214780789604,0.028016847942231603,0.06180856180856187,0.09915123456790131,0.00032488628979857975,True,-1.8807528854100624,0,-3.0756863769185023,1,-1.242179707759343,0,2.838570798484493,1,2.363787558537094,1,0.11339333108294378,0,4.1249162963420645,1,1.8384776310850295,0,-8.781552917439585,1,0.8555710637044591,0,normal,below_normal,normal,above_normal,above_normal,normal,above_normal,normal,below_normal,normal,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,3,3.5,3.5,utilization,Low Exam Conversion,Watch,Positive Outlier,Critical Alert,green,78752.46,3.9356
