site_id,site_name,pos_sales,eo_pct,utilization,epp_pct,exam_slots,asp,appts_created,ar,ar_pct,eo,epp,cl_exam,comp_exam,mas,mas_pct,ri,ri_pct,total_exam,warranty_cnt,date,Region,District,State,City,opening_date,Quad,sq_footage,dma,nearest_competitor,competitor_ct_1mi,median_hh_income_1mi,pop_1mi,avg_customer_age,is_medicaid,is_acuity,is_tele_opt,property_type,vintage,exam_lanes,office_status,media_market,vintage_cohort,pos_sales_dq_flag,utilization_dq_flag,asp_dq_flag,eo_pct_dq_flag,epp_pct_dq_flag,ri_pct_dq_flag,mas_pct_dq_flag,office_age_yrs,exams_per_lane,pos_sales_roll_mean,pos_sales_roll_std,pos_sales_wow_delta,pos_sales_wow_pct_chg,pos_sales_4w_trend,utilization_roll_mean,utilization_roll_std,utilization_wow_delta,utilization_wow_pct_chg,utilization_4w_trend,asp_roll_mean,asp_roll_std,asp_wow_delta,asp_wow_pct_chg,asp_4w_trend,eo_pct_roll_mean,eo_pct_roll_std,eo_pct_wow_delta,eo_pct_wow_pct_chg,eo_pct_4w_trend,epp_pct_roll_mean,epp_pct_roll_std,epp_pct_wow_delta,epp_pct_wow_pct_chg,epp_pct_4w_trend,ri_pct_roll_mean,ri_pct_roll_std,ri_pct_wow_delta,ri_pct_wow_pct_chg,ri_pct_4w_trend,mas_pct_roll_mean,mas_pct_roll_std,mas_pct_wow_delta,mas_pct_wow_pct_chg,mas_pct_4w_trend,has_min_history,pos_sales_zscore,pos_sales_flag,utilization_zscore,utilization_flag,asp_zscore,asp_flag,eo_pct_zscore,eo_pct_flag,epp_pct_zscore,epp_pct_flag,ri_pct_zscore,ri_pct_flag,mas_pct_zscore,mas_pct_flag,anomaly_score,pos_sales_direction,utilization_direction,asp_direction,eo_pct_direction,epp_pct_direction,ri_pct_direction,mas_pct_direction,primary_driver,anomaly_type,alert_tier
MED-114,MED-114 MD-Tollgate Marketplace,27013,0.2765957446808511,0.5,0.49056603773584906,116,465.7413793103448,161,43,0.8113207547169812,13,26,17,47,19,1.1176470588235294,58,1.2340425531914894,58,53,2026-02-28,Region 2,District 212,MD,Bel Air,2015-10-30 00:00:00,"1. High Supply, High Demand",7500.0,Baltimore MD,Visionworks,6.0,101660.0,6767.77,43.0,1.0,1.0,1.0,Small Strip Center,2015 Vintage,4.0,Active,"Baltimore, MD",Legacy (pre-2016),0,0,0,0,0,0,0,10.3,14.5,47987.25,5808.710033217353,-24208.0,-0.47261865250580815,-7143.666666666667,0.7568997956539074,0.025604820191123083,-0.26315789473684204,-0.34482758620689646,-0.08333333333333333,465.8394503508171,37.80617724165236,24.181034482758605,0.05476269498838371,-7.8639846743294965,0.29167592725912306,0.04167860323879151,0.04650724910562984,0.2021276595744681,-0.015208825847123705,0.6381858762362069,0.04081656744587245,-0.12807803006076113,-0.2070302403721892,-0.06724721819061441,0.928000770382841,0.03615065985059031,0.2782903408021088,0.29117415287628057,0.11875492513790387,0.6854853823088456,0.2120804771560541,0.49264705882352944,0.7882352941176471,0.03921568627450981,True,-3.6108275124869147,1,-10.033259118256641,1,-0.0025940480531907125,0,-0.3618207282972576,0,-3.616664696170717,1,8.465731582037803,1,2.037724934939148,1,5,below_normal,below_normal,normal,normal,below_normal,above_normal,above_normal,utilization,Tele-Opt Capacity Watch,Critical Alert
MED-311,MED-311 AL-Providence,9026,0.25,0.2608695652173913,0.6,46,752.1666666666666,293,17,0.8095238095238095,3,15,4,12,5,1.25,7,0.5833333333333334,12,25,2026-02-28,Region 3,District 308,AL,Huntsville,2017-11-20 00:00:00,"3. Low Supply, High Demand",1400.0,Huntsville-Decatur (Florence) AL,MCCOY VISION CENTER,2.0,87391.6,6007.49,39.0,1.0,1.0,0.0,Urban,2017 Vintage,4.0,Active,"Huntsville-Decatur-Florence, AL",Growth Era (2016-2019),0,0,0,0,0,0,0,8.3,3.0,25288.75,11913.617820936397,-1137.0,-0.11187641444455376,-9207.0,0.7061631944444444,0.11911431921552663,-0.2860054347826087,-0.5229813664596273,-0.1590752242926156,330.60369968846544,59.396088458274484,461.79523809523806,1.5903604578700512,119.37096774193547,0.3618811655096821,0.053706632402579016,-0.125,-0.33333333333333337,-0.010869565217391297,0.7046797958949662,0.1205336119829739,-0.20000000000000007,-0.2500000000000001,-0.03245614035087722,0.8495577578857629,0.018980501482656516,-0.29166666666666663,-0.33333333333333326,-0.08454106280193237,0.4890625,0.07386045949526568,0.75,1.5,0.2222222222222222,True,-1.3650555393358896,0,-3.7383719452011004,1,7.09748702179854,1,-2.083190855666264,1,-0.8684697502448768,0,-14.026206040746228,1,10.302366180767867,1,5,normal,below_normal,above_normal,below_normal,normal,below_normal,above_normal,ri_pct,Medicaid Payer Mix Shift,Critical Alert
MED-896,MED-896 FL-Plantation,23294,0.26666666666666666,0.825,0.26666666666666666,80,352.93939393939394,100,30,0.6818181818181819,16,12,2,60,8,4.0,42,0.7,66,45,2026-02-28,Region 3,District 302,FL,Plantation,2022-04-04 00:00:00,"3. Low Supply, High Demand",1460.0,Miami-Ft. Lauderdale FL,"Dr. Seth M. Berg, Od",6.0,104806.0,19788.9,53.0,1.0,1.0,0.0,Small Strip Center,2022 Vintage,2.0,Active,,Post-COVID (2020-2022),0,0,0,0,0,0,0,3.9,33.0,15179.25,2749.6367487360967,7164.0,0.44414135151890877,2321.0,0.8610491071428572,0.0499911968759857,-0.09687500000000004,-0.10508474576271187,-0.006250000000000015,282.2186216482827,27.769329640070435,79.54956343091936,0.29097484453963074,16.837822671156005,0.4245437891606782,0.04574652919798974,-0.17564102564102568,-0.3971014492753624,-0.05576519916142558,0.29360750360750365,0.12391680770755652,-0.09696969696969698,-0.2666666666666667,0.014814814814814817,0.8163718184714504,0.042793508119834726,-0.12692307692307703,-0.15348837209302335,-0.043396226415094365,0.7026785714285714,0.5499178587394159,3.7142857142857144,12.999999999999998,1.125,True,2.95120801092364,1,-0.7211091031143961,0,2.5467223446785323,1,-3.45112788361984,1,-0.21741067607565653,0,-2.7193801953692183,1,5.9960253630058915,1,5,above_normal,normal,above_normal,below_normal,normal,below_normal,above_normal,mas_pct,Medicaid Payer Mix Shift,Critical Alert
MED-1130,MED-1130 MI-Bedford-Secor Road,3465,0.5,0.65,0.75,20,266.53846153846155,63,7,0.875,6,6,1,12,0,0.0,7,0.5833333333333334,13,8,2026-02-28,Region 1,District 107,MI,Lambertville,2022-08-22 00:00:00,"4. Low Supply, Low Demand",4200.0,Detroit MI,PINNACLE EYE GROUP,1.0,100053.0,5058.26,45.0,1.0,1.0,,Free Standing,2022 Vintage,2.0,Active,,Post-COVID (2020-2022),0,0,0,0,0,0,0,3.5,6.5,17705.75,2820.9012005622176,-18208.0,-0.8401236561620449,-3846.0,0.534690594059406,0.08392134513381175,0.02623762376237626,0.042063492063492136,0.025000000000000022,350.3902789460915,30.15485916816587,-77.47741147741147,-0.22521464140067926,-19.871237458193985,0.2873778998778999,0.012194243480666304,0.1964285714285714,0.6470588235294117,0.075,0.8036852187941117,0.09357774696283015,-0.02777777777777768,-0.03571428571428559,0.01315789473684211,0.8231456043956044,0.018898722857298773,-0.23809523809523803,-0.28985507246376807,-0.08055555555555553,0.4435234699940582,0.18328721405802267,-0.5882352941176471,-1.0,-0.12121212121212122,True,-5.048298039350601,1,1.3740176084729614,0,-2.7807066496318216,1,17.436268224364028,1,-0.573696423952544,0,-12.68933741571084,1,-2.4198276583201994,1,5,below_normal,normal,below_normal,above_normal,normal,below_normal,below_normal,eo_pct,Medicaid Payer Mix Shift,Critical Alert
MED-1064,MED-1064 TX-Lewisville-E. Round Grove Rd,16890,0.19047619047619047,0.8064516129032258,0.5806451612903225,62,337.8,80,23,0.7419354838709676,8,18,11,42,8,0.7272727272727273,43,1.0238095238095237,50,31,2026-02-28,Region 4,District 407,TX,Lewisville,2022-04-11 00:00:00,"4. Low Supply, Low Demand",2450.0,Dallas-Ft.Worth TX,,,58612.4,3773.17,45.0,1.0,1.0,0.0,Small Strip Center,2022 Vintage,2.0,Active,,Post-COVID (2020-2022),0,0,0,0,0,0,0,3.9,25.0,19529.0,6124.77977835394,-5454.0,-0.24409237379162196,-2773.0,0.6254171279611178,0.07922638688638008,0.10274790919952204,0.14601018675721544,0.04409810317747972,393.6269541778976,21.043683003238947,-54.19999999999999,-0.13826530612244892,-27.44999999999999,0.23286146723646722,0.06303123282866187,-0.05026455026455026,-0.20879120879120883,-0.03907203907203908,0.7475290929379883,0.06480466757857806,-0.19713261648745517,-0.2534562211981567,-0.08096141682479448,0.9618500712250712,0.04613859633069974,0.0978835978835978,0.10571428571428565,0.0015262515262515208,0.5347222222222222,0.04166666666666882,0.2272727272727273,0.4545454545454546,0.057239057239057235,True,-0.43087263469075165,0,2.2850276537504177,1,-2.652907961467816,1,-0.6724487981298554,0,-2.575183823685429,1,1.342898516902343,0,4.621212121211883,1,4,normal,above_normal,below_normal,normal,below_normal,normal,above_normal,mas_pct,Medicaid Payer Mix Shift,Critical Alert
MED-197,MED-197 MD-La Plata,36360,0.175,0.8018867924528301,0.4946236559139785,106,427.7647058823529,188,80,0.8791208791208791,14,46,19,80,9,0.4736842105263158,68,0.85,85,93,2026-02-28,Region 2,District 202,MD,La Plata,2016-03-30 00:00:00,"1. High Supply, High Demand",1680.0,Washington DC (Hagerstown MD),Walmart Vision & Glasses,1.0,91414.3,1953.63,45.0,0.0,1.0,1.0,Neighborhood Center,2016 Vintage,2.0,Active,"Washington, DC - MD - PA - VA - WV",Growth Era (2016-2019),0,0,0,0,0,0,0,9.9,42.5,37520.5,11189.51406451594,-1927.0,-0.05033039935226058,-3125.0,0.7308641215106733,0.06561940261289977,0.0720017349815657,0.09864804635269642,0.003406708595387794,315.5209209740024,37.86187220581731,126.29226493747103,0.4189181092030929,27.96417514374171,0.36389758436884845,0.06780594363596791,-0.24435483870967745,-0.5826923076923077,-0.04748677248677249,0.5136453772187639,0.04389104671036366,-0.016014641958361886,-0.031362007168458716,0.005582516573096071,0.7200293469869904,0.04351425825477866,0.13225806451612898,0.18426966292134828,0.0240740740740741,0.21721491228070178,0.08627121629401936,0.3486842105263158,2.7894736842105265,0.0912280701754386,True,-0.10371317228870236,0,1.0823425406831562,0,2.96455981622337,1,-2.7858558444815604,1,-0.43338500059726204,0,2.9868520854020635,1,2.9728258075271095,1,4,normal,normal,above_normal,below_normal,normal,above_normal,above_normal,ri_pct,Pricing / Mix Issue,Critical Alert
MED-144,MED-144 GA-Cumberland Pointe,16700,0.5918367346938775,0.7236842105263157,0.5,76,303.6363636363636,84,22,0.9565217391304348,29,12,17,49,7,0.411764705882353,28,0.5714285714285715,55,24,2026-02-28,Region 3,District 306,GA,Atlanta,2016-01-04 00:00:00,"4. Low Supply, Low Demand",1583.0,Atlanta GA,Eye Consultants of Atlanta-Cumberland,7.0,113977.0,8741.32,39.0,1.0,1.0,0.0,Small Strip Center,2016 Vintage,3.0,Active,Atlanta GA - AL -NC,Growth Era (2016-2019),0,0,0,0,0,0,0,10.2,18.333333333333332,21035.25,1581.6943183392534,-4420.0,-0.20928030303030298,-940.0,0.631578947368421,0.03873579327336832,0.09210526315789469,0.14583333333333326,0.02631578947368418,438.66703726945326,28.32655356360476,-136.36363636363637,-0.3099173553719009,-31.576994434137287,0.3642535680113672,0.04590139699373083,0.19648789748457524,0.49699879951980797,0.060915275200989494,0.570291146761735,0.12353477038824007,-0.23333333333333328,-0.3181818181818181,0.018518518518518528,0.713301334387551,0.08046737662247677,-0.12624584717607956,-0.18095238095238075,-0.03679653679653679,0.4323087129588678,0.07777774548601597,0.09597523219814247,0.30392156862745123,-0.019607843137254905,True,-2.7408899113653793,1,2.377781771703615,1,-4.766929140528523,1,4.958088023194445,1,-0.5689988862311948,0,-1.763109087358397,0,-0.2641373435053929,0,4,below_normal,above_normal,below_normal,above_normal,normal,normal,normal,eo_pct,Medicaid Payer Mix Shift,Critical Alert
MED-240,MED-240 PA-Greencastle,44282,0.36,0.8253968253968255,0.782051282051282,126,425.78846153846155,235,60,0.7792207792207791,36,61,24,100,16,0.6666666666666667,83,0.83,104,78,2026-02-28,Region 5,District 503,PA,Greencastle,2016-08-01 00:00:00,"1. High Supply, High Demand",5000.0,Harrisburg-Lancaster-Lebanon-York PA,"Vision 2020, P.L.L.C",0.0,90914.9,951.249,43.0,1.0,1.0,0.0,Free Standing,2016 Vintage,3.0,Active,"Washington, DC - MD - PA - VA - WV",Growth Era (2016-2019),0,0,0,0,0,0,0,9.6,34.666666666666664,46600.25,3725.795876945855,-1767.0,-0.03837216877673777,-2445.3333333333335,0.8675882667221534,0.013870604627132839,-0.0357142857142857,-0.041474654377880116,-0.015256272924984549,364.43994622768923,29.92549719820046,54.425558312655085,0.14655626030465885,20.76047309498013,0.24286467738061124,0.02741500391962024,0.10380165289256194,0.4051612903225803,0.050455635491606705,0.6508613702461739,0.12875714118449702,0.029242293287237153,0.03884424033677769,0.07916560886857915,0.6970488448121108,0.05857059984361552,0.17710743801652895,0.27126582278481015,0.02486810551558749,0.6064110801741985,0.08882088546251249,-0.05747126436781591,-0.07936507936507908,0.01587301587301589,True,-0.6222160517017744,0,-3.0417881887279505,1,2.0500416385550126,1,4.272672109142318,1,1.0188942578114968,0,2.2699298887645156,1,0.6783943458647406,0,4,normal,below_normal,above_normal,above_normal,normal,above_normal,normal,eo_pct,Medicaid Payer Mix Shift,Critical Alert
MED-1046,MED-1046 TX-San Antonio-Shavano Square,14253,0.21875,0.5384615384615384,0.8076923076923077,65,407.22857142857146,68,21,0.8076923076923077,7,21,12,32,2,0.16666666666666669,22,0.6875,35,26,2026-02-28,Region 4,District 409,TX,San Antonio,2021-11-29 00:00:00,"4. Low Supply, Low Demand",3600.0,San Antonio TX,EyeTX Vision Center - De Zavala,0.0,93407.0,10021.7,43.0,1.0,1.0,0.0,Small Strip Center,2021 Vintage,1.0,Active,,Post-COVID (2020-2022),0,0,0,0,0,0,0,4.2,35.0,14823.75,2777.7978538163406,-2944.0,-0.1711926498807932,251.0,0.6069493372124951,0.020135696108701258,-0.09790209790209792,-0.15384615384615385,-0.02157102157102157,364.3892771483239,13.427011466628043,56.26938775510206,0.1603302901668897,17.321804511278213,0.16173546864778993,0.028161571352361366,0.023628048780487798,0.12109375,0.026620370370370367,0.3695559954751132,0.17122560957564648,0.3076923076923077,0.6153846153846154,0.1233974358974359,0.8149582982898795,0.08966807122728675,-0.06859756097560976,-0.09072580645161288,-0.07638888888888891,0.23015873015873012,0.23561316484880754,-0.3888888888888889,-0.7,0.05555555555555556,True,-0.20546851500222096,0,-3.401312692704027,1,3.1905308479643293,1,2.024550783720006,1,2.558824660067152,1,-1.4214457447936373,0,-0.26947587386641214,0,4,normal,below_normal,above_normal,above_normal,above_normal,normal,normal,utilization,Medicaid Payer Mix Shift,Critical Alert
MED-1186,MED-1186 NY-Miller Place,5173,0.5454545454545454,0.171875,0.2727272727272727,64,470.27272727272725,48,7,0.7,6,3,4,11,0,0.0,8,0.7272727272727273,11,11,2026-02-28,Region 5,District 506,NY,Miller Place,2025-02-10 00:00:00,,3150.0,New York NY,Advanced Eyecare,2.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1.0,,8797.75,3889.343764270094,-825.0,-0.13754584861620545,-2871.0,0.3482380319148936,0.045096504541666194,-0.18982712765957444,-0.5248161764705882,-0.078125,413.3510746606335,121.89432630113863,117.44919786096256,0.33288368850222794,-19.98601398601401,0.27334558823529415,0.10382737418587892,0.3579545454545454,1.9090909090909087,0.11515151515151513,0.39636282176604754,0.08379023221626222,0.0,0.0,-0.059628543499511265,0.468125,0.1101851340641863,0.4147727272727273,1.3272727272727272,0.05575757575757575,0.29613095238095244,0.10405322621192299,-0.375,-1.0,-0.11111111111111112,True,-0.9319695608547602,0,-3.910791616941083,1,0.46697540680826605,0,2.6207824222935954,1,-1.4755365365222048,0,2.3519300445899134,1,-2.8459564701802598,1,4,normal,below_normal,normal,above_normal,normal,above_normal,below_normal,utilization,Low Exam Conversion,Critical Alert
MED-830,MED-830 MI-Kalamazoo-Drake Road,27698,0.3584905660377358,0.6597938144329896,0.44642857142857145,97,432.78125,130,36,0.6545454545454545,19,25,18,53,10,0.5555555555555556,37,0.6981132075471699,64,56,2026-02-28,Region 1,District 106,MI,Kalamazoo,2021-05-03 00:00:00,"4. Low Supply, Low Demand",2200.0,Grand Rapids-Kalamazoo-Battle Creek MI,Costco Vision Center,2.0,36016.6,11732.0,39.0,1.0,1.0,0.0,Community Center,RX Optical,2.0,Active,,Acquisition,0,0,0,0,0,0,0,4.8,32.0,13290.25,1754.5697240824197,16282.0,1.4262438682550806,4664.666666666667,0.3676470588235294,0.050942670810852325,0.3068526379624013,0.869415807560137,0.10228421265413377,533.2901515151516,45.792020507721254,-42.885416666666686,-0.09015854940434487,-46.072916666666664,0.31008665247795686,0.09492257717904697,0.04030874785591765,0.12668463611859826,0.06152584085315832,0.5959650383141762,0.19456329206990353,0.13392857142857145,0.4285714285714286,-0.059523809523809514,1.0715643052599573,0.0838149849156997,-0.39279588336192095,-0.36006289308176087,-0.12961443806398684,0.7416666666666668,0.37675515184857694,-0.24444444444444446,-0.3055555555555556,0.018518518518518528,True,8.211557399085272,1,5.7348142717955835,1,-2.194899906157323,1,0.509930461206057,0,-0.7685749212748656,0,-4.4556602627609,1,-0.4939842499775871,0,4,above_normal,above_normal,below_normal,normal,normal,below_normal,normal,pos_sales,Medicaid Payer Mix Shift,Critical Alert
MED-550,MED-550 TN-Memphis-Cordova,26673,0.1929824561403509,0.6822429906542057,0.5428571428571428,107,365.3835616438356,153,45,0.6428571428571429,11,38,16,57,9,0.5625,50,0.8771929824561404,73,70,2026-02-28,Region 1,District 103,TN,Cordova,2019-05-20 00:00:00,"4. Low Supply, Low Demand",4580.0,Memphis TN,America's Best Contacts & Eyeglasses,3.0,69038.5,11317.0,32.0,1.0,1.0,0.0,Community Center,2019 Vintage,2.0,Active,"Memphis, TN - AR - MS - MO",Growth Era (2016-2019),0,0,0,0,0,0,0,6.8,36.5,18599.75,3540.9946225130993,6835.0,0.3445407803205969,2207.6666666666665,0.6079982303664289,0.1324823656052441,-0.03204272363150862,-0.04485981308411202,0.0225213638572123,315.6734213547646,19.157504595767065,60.18356164383562,0.19719384549094232,22.04327676685068,0.344765406162465,0.07120884383211615,-0.1991744066047472,-0.5078947368421053,-0.036862990810359236,0.6934630559540889,0.0580232079530271,-0.17142857142857149,-0.2400000000000001,-0.030429732868757275,0.8554271708683473,0.15122031380681844,0.03405572755417963,0.04039167686658507,-0.017126148705096062,0.4011904761904762,0.13403302804797915,0.27678571428571425,0.9687499999999998,0.020833333333333332,True,2.2799385089916595,1,0.5604123986508734,0,2.594812912118766,1,-2.1315182476485868,1,-2.595615072142678,1,0.14393444266752808,0,1.2035057788277423,0,4,above_normal,normal,above_normal,below_normal,below_normal,normal,normal,epp_pct,Medicaid Payer Mix Shift,Critical Alert
MED-1210,MED-1210 PA-Ambridge-Merchant Street,19709,0.25641025641025644,0.6979166666666667,0.33333333333333337,96,294.1641791044776,120,26,0.5098039215686274,10,17,9,39,3,0.33333333333333337,23,0.5897435897435898,67,51,2026-02-28,Region 5,District 501,PA,Ambridge,2025-02-17 00:00:00,,3280.0,Pittsburgh PA,The Eye Center Inc,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,1.0,,10985.5,3704.995951414792,7223.0,0.57848790645523,1686.3333333333333,0.5968864468864468,0.11830103078690292,0.018429487179487336,0.02712264150943411,0.006143162393162445,250.22708333333333,18.11004284805123,58.57927344410027,0.24865461256906252,5.916361588284985,0.38735553735553735,0.020042858357078995,-0.1072261072261072,-0.2948717948717948,-0.04065604065604065,0.5538831200595906,0.13634475793064924,-0.13725490196078433,-0.29166666666666663,-0.08708708708708708,0.372012922012922,0.17472893349637297,0.1048951048951049,0.21634615384615374,0.07946407946407946,0.125,0.10206207261596534,0.33333333333333337,,0.06944444444444446,True,2.3545234905503305,1,0.8540096321071533,0,2.4261177148938797,1,-6.533263799623269,1,-1.6175890446660097,0,1.2461054009420105,0,2.0412414523193236,1,4,above_normal,normal,above_normal,below_normal,normal,normal,above_normal,eo_pct,Pricing / Mix Issue,Critical Alert
MED-784,MED-784 NH-Merrimack-Daniel Webster Highway,14957,0.13636363636363635,0.39285714285714285,0.7,56,679.8636363636364,148,23,0.7666666666666667,3,21,7,22,3,0.42857142857142855,22,1.0,22,30,2026-02-28,Region 5,District 508,NH,Merrimack,2021-04-19 00:00:00,"1. High Supply, High Demand",1920.0,Boston MA (Manchester NH),Quimby Eye Care Inc,0.0,113366.0,3612.91,44.0,1.0,1.0,0.0,Neighborhood Center,2021 Vintage,5.0,Active,,Post-COVID (2020-2022),0,0,0,0,0,0,0,4.9,4.4,51442.0,11693.993557948166,-30741.0,-0.6726990240273097,-12918.333333333334,0.6380218808169202,0.05182442702966374,-0.2019140989729225,-0.3394819466248038,-0.1066713814238567,425.1248924453622,61.699549981918544,177.6878121878122,0.35383585515976423,102.2878787878788,0.2757718341234935,0.017404865978918656,-0.1441241685144124,-0.5138339920948616,-0.050173869846000994,0.7049192782526116,0.11839223066888249,-0.14,-0.16666666666666674,-0.021810699588477405,0.9388888972397675,0.07396161037041263,-0.024390243902439046,-0.023809523809523836,0.046448087431693964,0.461419413919414,0.037363395991655224,-0.035714285714285754,-0.07692307692307698,0.0,True,-3.119977774846806,1,-4.730679179905795,1,4.128696951483876,1,-8.009725437053804,1,-0.04155068474357734,0,0.8262543562015133,0,-0.8791488160048873,0,4,below_normal,below_normal,above_normal,below_normal,normal,normal,normal,eo_pct,Medicaid Payer Mix Shift,Critical Alert
MED-440,MED-440 WI-Kenosha,21839,0.5483870967741935,0.6826923076923077,0.6585365853658537,104,307.59154929577466,154,30,0.6976744186046511,34,27,13,62,4,0.3076923076923077,60,0.967741935483871,71,41,2026-02-28,Region 1,District 111,WI,Kenosha,2019-01-28 00:00:00,"4. Low Supply, Low Demand",3580.0,Milwaukee WI,Shopko Optical,0.0,64726.5,11430.8,46.0,1.0,1.0,0.0,Free Standing,2019 Vintage,3.0,Active,"Milwaukee, WI",Growth Era (2016-2019),0,0,0,0,0,0,0,7.1,23.666666666666668,27253.0,8065.896850319868,-5805.0,-0.20999131818839534,454.3333333333333,0.6479452564942165,0.06632201816218192,0.03174891146589254,0.04877369007803778,0.01782627484874677,405.39989925651065,29.642116986912725,-93.04613186364566,-0.23224508387322929,-19.350435949027503,0.38631734925062916,0.05011565032291782,0.19354838709677413,0.5454545454545452,0.053543998244459066,0.679421768707483,0.059377857993525095,-0.03534096565455447,-0.05093256814921088,-0.0027100271002710175,0.826708129578296,0.05360019146179426,0.20967741935483863,0.2765957446808509,0.05047180162387536,0.5928030303030304,0.10717086629390161,-0.2548076923076923,-0.45299145299145294,-0.11965811965811968,True,-0.6712210806148975,0,0.5239142619743833,0,-3.299641182980261,1,3.233914884457761,1,-0.3517335257177315,0,2.631218323279734,1,-2.6603379488306556,1,4,normal,normal,below_normal,above_normal,normal,above_normal,below_normal,asp,Medicaid Payer Mix Shift,Critical Alert
MED-1150,MED-1150 TN-Franklin-Columbia Avenue,3128,0.25,0.29411764705882354,0.4,17,625.6,42,4,1.0,1,2,1,4,3,3.0,2,0.5,5,5,2026-02-28,Region 1,District 103,TN,Franklin,2023-12-29 00:00:00,"4. Low Supply, Low Demand",3000.0,Nashville TN,"Taylor Made Eyecare & Optical, now part of MyEyeDr.",1.0,127472.0,1759.87,45.0,,1.0,,Lifestyle Center,2023 Acquisition,2.0,Active,,Recent (2023+),0,0,0,0,0,0,0,2.2,2.5,18489.25,5730.398553620276,-15994.0,-0.8364187846459575,-6907.0,0.8319575471698113,0.10871891132239395,-0.47946725860155376,-0.6197991391678622,-0.14095449500554938,498.37422690513944,94.48658747778335,159.209756097561,0.34136596590314827,-0.6684210526315534,0.2782828282828283,0.07658471019018556,-0.05555555555555558,-0.18181818181818188,0.027777777777777773,0.8825000000000001,0.1027537509453232,-0.6,-0.6,-0.16666666666666666,0.6654040404040404,0.13472484527217765,-0.11111111111111116,-0.18181818181818188,-0.09259259259259256,0.6606004901960785,0.050164479800362156,2.411764705882353,4.1,0.7666666666666666,True,-2.68065996741104,1,-4.947068486696696,1,1.3464955872681423,0,-0.36930123797024933,0,-4.695692328124795,1,-1.2277174271002738,0,46.63458126375373,1,4,below_normal,below_normal,normal,normal,below_normal,normal,above_normal,mas_pct,Operational Risk,Critical Alert
MED-835,MED-835 MI-Kentwood,16296,0.3076923076923077,0.6984126984126984,0.4130434782608695,63,370.3636363636364,72,33,0.7674418604651163,12,19,8,39,1,0.125,32,0.8205128205128206,44,46,2026-02-28,Region 1,District 108,MI,Kentwood,2021-05-03 00:00:00,"4. Low Supply, Low Demand",1364.0,Grand Rapids-Kalamazoo-Battle Creek MI,West Michigan Contact Lens Specialists,1.0,59104.7,11635.4,45.0,1.0,1.0,0.0,Free Standing,RX Optical,1.0,Active,,Acquisition,0,0,0,0,0,0,0,4.8,44.0,13434.25,1534.9856405408648,1457.0,0.09818720938068592,783.0,0.6811983134646509,0.0644648037728239,-0.06754474839581237,-0.08818342151675507,0.028722600151171562,465.2320750609544,40.82768781414793,-41.83080808080808,-0.10148319232489322,-31.5121212121212,0.14758825944170773,0.05435347691583947,0.20424403183023876,1.9743589743589745,0.04304029304029305,0.33879210220673633,0.02699392884772985,0.09597030752916219,0.30267558528428085,0.03291925465838508,0.8973111658456487,0.2002841927101413,-0.21396993810786913,-0.20683760683760677,-0.00030525030525026714,0.8785714285714286,0.2724292331502424,-0.5892857142857143,-0.825,-0.35833333333333334,True,1.8643496879825137,0,0.26703540444661183,0,-2.3236299623228596,1,2.9456082174559675,1,2.7506694736056407,1,-0.38344686264868416,0,-2.7661180845296447,1,4,normal,normal,below_normal,above_normal,above_normal,normal,below_normal,eo_pct,Medicaid Payer Mix Shift,Critical Alert
MED-553,MED-553 PA-Exton Fairfield Center,16572,0.2972972972972973,0.8181818181818181,0.9583333333333333,55,368.26666666666665,92,22,0.9166666666666667,11,23,14,37,5,0.35714285714285715,24,0.6486486486486487,45,24,2026-02-28,Region 5,District 505,PA,Exton,2019-06-03 00:00:00,"4. Low Supply, Low Demand",6549.0,Philadelphia PA,Visionworks,6.0,129896.0,5541.68,42.0,1.0,1.0,0.0,Community Center,2019 Vintage,2.0,Active,"Philadelphia, PA - DE - NJ",Growth Era (2016-2019),0,0,0,0,0,0,0,6.7,22.5,25859.75,6323.385663550819,-4077.0,-0.19744297544675282,-5860.0,0.5625,0.08145480142921181,0.29186602870813394,0.5545454545454545,0.051712779973649536,543.3035557073467,38.184829456777095,-147.95833333333337,-0.2866159781748915,-63.86739526411657,0.2413738679902473,0.022352011975072104,0.0750750750750751,0.33783783783783794,0.008190008190008202,0.8074165568730786,0.09256741164722758,0.05833333333333324,0.06481481481481466,0.08459595959595956,0.6238592824799721,0.13362863366071803,0.20420420420420426,0.45945945945945965,-0.03832923832923829,0.684981684981685,0.022973000881840726,-0.3095238095238096,-0.4642857142857143,-0.1031746031746032,True,-1.468793854143095,0,3.1389410285901693,1,-4.58393795470034,1,2.5019416314476817,1,1.6303445648388148,0,0.1855093888905318,0,-14.270613992705316,1,4,normal,above_normal,below_normal,above_normal,normal,normal,below_normal,mas_pct,Medicaid Payer Mix Shift,Critical Alert
