is_medicaid,is_tele_opt,Quad,Region,pos_sales_mean,pos_sales_std,pos_sales_median,pos_sales_p25,pos_sales_p75,utilization_mean,utilization_std,utilization_median,utilization_p25,utilization_p75,asp_mean,asp_std,asp_median,asp_p25,asp_p75,eo_pct_mean,eo_pct_std,eo_pct_median,eo_pct_p25,eo_pct_p75,epp_pct_mean,epp_pct_std,epp_pct_median,epp_pct_p25,epp_pct_p75,ri_pct_mean,ri_pct_std,ri_pct_median,ri_pct_p25,ri_pct_p75,mas_pct_mean,mas_pct_std,mas_pct_median,mas_pct_p25,mas_pct_p75,appts_created_mean,appts_created_std,appts_created_median,appts_created_p25,appts_created_p75,patient_fallout_mean,patient_fallout_std,patient_fallout_median,patient_fallout_p25,patient_fallout_p75,comp_exam_pct_mean,comp_exam_pct_std,comp_exam_pct_median,comp_exam_pct_p25,comp_exam_pct_p75
0.0,1.0,"1. High Supply, High Demand",Region 1,39058.34404285714,7139.686421662506,40780.2485,34856.061225,43712.045249999996,0.7671122343374437,0.09698053359464123,0.7628205128205128,0.7163461538461539,0.8544580419580419,345.84561322109164,43.45473006527765,334.7460412923954,317.1956099457747,349.5661585272188,0.31407400320632667,0.05645110726973642,0.31542898341744774,0.27542242703533026,0.3293269230769231,0.8433903820394818,0.07032821292332941,0.864298492205469,0.7889846743295019,0.892962743938498,0.8190055699884221,0.053002937573256824,0.8244204425711275,0.7920007158196134,0.855656108597285,0.4762238646743255,0.15962671519710175,0.4354166666666667,0.37457912457912457,0.5384615384615384,173.28571428571428,34.54190002218837,174.5,159.5,189.0,26.071428571428573,10.615404522994552,26.0,21.25,33.25,0.6975348723631561,0.061989472199741304,0.7165327978580991,0.6682962529274005,0.7466976264189886
0.0,1.0,"1. High Supply, High Demand",Region 2,62607.336249206346,29429.377179186864,54613.69835,42172.393375,73223.206825,0.8268013394484275,0.10113045393904783,0.8248892082884178,0.7631011796733213,0.8835982658959537,402.4349998447465,56.4099950625459,399.21534082767306,362.2868047380952,441.3059008255174,0.3110526629869065,0.06119919966870086,0.31202836879432627,0.2745614035087719,0.352937455723105,0.610679575286083,0.12891162889454244,0.6195936682039137,0.5113005050505051,0.7159465828750982,0.8860263400501982,0.13125055742397493,0.8965147975077882,0.7901529387201169,0.9695202464788732,0.5278787944089195,0.1529555646889201,0.5322916666666666,0.4229414951245937,0.6229166666666667,254.82142857142858,101.29663284551717,225.5,179.0,311.25,38.83730158730159,22.057723021218536,36.0,26.0,49.25,0.7088813988844991,0.08403947617956861,0.7175602175602176,0.6763765553120875,0.7668373821609862
0.0,1.0,"1. High Supply, High Demand",Region 4,47321.21739285714,10313.09262431262,49338.39915,44340.552675,53361.3581,0.7979712274553765,0.1038936982573465,0.8004259728298411,0.7438336120401338,0.8764970853206148,308.5466312825956,23.167022203084517,310.9409678030303,295.256084029908,316.00260577045026,0.3174577013119039,0.04826861599473063,0.31212121212121213,0.28246830901698156,0.34025813295615276,0.5290756252164415,0.1019281860899341,0.5316558441558441,0.4465430402930403,0.5963288834951456,0.7024958090842178,0.07229573360043567,0.7144212523719166,0.6505376344086021,0.7466515187754126,0.1899729254561187,0.09132176198144261,0.15966386554621848,0.12125,0.25396825396825395,287.14285714285717,74.1078809707714,294.5,255.75,321.75,40.0,13.739331525559415,42.0,36.0,43.5,0.5865706292205177,0.053417335850660136,0.5914744752526562,0.5638824958445212,0.6130697513812154
0.0,1.0,"1. High Supply, High Demand",Region 5,45588.171357142855,10106.940589177984,45593.9832,40334.364875,52621.718324999994,0.76056822562279,0.10573202164404137,0.7808392315470172,0.7352834678253672,0.8305555555555556,370.2686475397022,56.333216935688306,374.17556115221987,328.417380054842,410.3439760496081,0.299907456140865,0.08502135356362805,0.2953877790834313,0.24924625559229724,0.3620738636363636,0.6171176707593187,0.16045873279729245,0.5755793226381463,0.4915186054307744,0.7697413206262764,0.7878152679813776,0.1262661533993869,0.8170909090909091,0.700595238095238,0.8733482642777156,0.4683378659179284,0.18835601092601073,0.4264069264069264,0.34435096153846156,0.6127232142857143,204.5,50.13568545977744,200.0,166.25,234.75,29.942857142857143,12.212948360672598,31.0,23.25,36.75,0.7061153831977891,0.060778855112933614,0.7111346018322763,0.6638091561449724,0.7407407407407407
0.0,1.0,"2. High Supply, Low Demand",Region 1,50619.772009523804,18217.846254660904,49894.127550000005,34232.2044,64067.482625000004,0.669081481925721,0.0899372116600451,0.6488955660224135,0.6095423563777994,0.7451351351351352,384.16535372431474,44.98856452662203,388.06906245922596,353.93375415792485,397.00361151014005,0.3564514839692956,0.054276177902835704,0.35734237829209897,0.3333333333333333,0.3909406565656566,0.6714518252842187,0.1149564695655521,0.6678688524590164,0.5881047152480099,0.7744307400379506,0.8269823975424214,0.08102405020545038,0.8317095588235295,0.7737547892720307,0.8769423558897242,0.4002046670040733,0.1263653854344753,0.3904761904761905,0.32526881720430106,0.4729102167182662,209.35714285714286,76.48683018427178,209.5,141.25,275.5,27.166666666666668,17.393461999418147,22.0,14.75,39.75,0.7138072102871429,0.051121851445257396,0.72,0.6943849193062346,0.7378242877606239
0.0,1.0,"2. High Supply, Low Demand",Region 2,40907.84492964286,12534.17843017319,39634.34495,31924.870799999997,47882.230425,0.6808415681315712,0.1137284559352367,0.6984710550887021,0.6329256221719457,0.7534901082493468,386.757314478699,51.2224027565557,383.2287778016529,350.4854847454844,417.8073267984571,0.32340323749518785,0.07695932522239372,0.31526635330983155,0.2680511953634388,0.3771265078874111,0.5826134866666428,0.16737717313281203,0.5714285714285714,0.46132238547968885,0.6784745762711865,0.8604853737637115,0.16709759476699518,0.8675584691708009,0.7726489028213166,0.9779377340823969,0.5085873773909086,0.18442858983274596,0.5,0.3888888888888889,0.6279956427015251,187.19285714285715,56.5490108649153,181.5,141.5,226.0,35.003571428571426,18.54868595453708,34.0,24.0,48.0,0.7421561928092835,0.05729184186818582,0.7491496598639455,0.7076665531721711,0.7842007785032646
0.0,1.0,"2. High Supply, Low Demand",Region 3,46464.05577571429,12793.744112179345,46890.300149999995,35082.8549,57124.449575000006,0.6324685353151686,0.07741824690521126,0.639921722113503,0.589378078817734,0.6828007518796992,377.46107631350804,59.06790444517213,371.93411949121116,340.4741885946574,413.74186096261684,0.3288930415248976,0.054116594147511,0.3209415883545237,0.2939539780418108,0.3613928748144483,0.5571491216705209,0.12758640293236898,0.5999399459513561,0.4895330112721417,0.64640522875817,0.7683261072786123,0.20126530849408183,0.7690051020408163,0.675081064776412,0.8714139344262295,0.3927951958167882,0.15288564809550634,0.39087301587301587,0.27930232558139534,0.4967948717948718,235.7,69.3926759698808,227.0,185.25,285.0,51.92857142857143,19.613897342040403,56.0,42.75,65.0,0.7393177341472444,0.0691860338260879,0.7417422867513612,0.6966921762100846,0.7918128654970761
0.0,1.0,"2. High Supply, Low Demand",Region 5,37862.65692755102,12903.073965051204,36346.13785,26810.449825000003,48015.96315,0.6747983599480435,0.08596837817722633,0.6772183449651047,0.6225477945770336,0.7248478975516413,367.54246799032836,69.90174119119001,352.9797938888889,323.3998277083333,405.68909201176467,0.40952597649257294,0.0850375502554762,0.4195238095238095,0.33671144859813085,0.4701286764705882,0.46101038030443986,0.14880171744058707,0.4807407407407407,0.3342838196286472,0.5818120351588911,0.8567330114580491,0.12275840023875961,0.8757716049382716,0.7585534213685474,0.9456979915695511,0.4046164439647533,0.19241673450436111,0.36363636363636365,0.27976190476190477,0.53125,185.37755102040816,61.727621731784865,183.5,148.5,224.75,40.704081632653065,21.55032909724241,41.0,24.25,54.75,0.7034661517603464,0.08636591160966049,0.7155765920826163,0.6371366728509585,0.7626641651031895
0.0,1.0,"3. Low Supply, High Demand",Region 2,28427.75527857143,6678.972569580251,29771.1978,24601.683675,31363.883850000002,0.7998019819357836,0.06392820804483254,0.8071256038647343,0.7807126107347577,0.8242582070707071,363.27403662402406,81.10235109354501,358.4221308123249,290.8876899694056,418.5227208826351,0.37359264002344805,0.05306905339729296,0.3675438596491228,0.35082023239917975,0.3927561282212445,0.6180276066340076,0.22724774603464462,0.49774859287054407,0.425486743993372,0.8269493844049247,0.9298392705843935,0.16262007984252144,0.9194277108433735,0.8000441891294741,1.058835287846482,0.40077318236667214,0.1864406161536497,0.40993788819875776,0.2824675324675324,0.5246153846153846,109.46428571428571,24.208174534353354,109.5,91.75,121.0,18.678571428571427,8.94863354529854,18.0,16.0,22.25,0.6629485187332648,0.0434299546614985,0.669047619047619,0.6380882352941176,0.693041237113402
0.0,1.0,"3. Low Supply, High Demand",Region 5,19057.900060714284,17822.574929389528,16167.896,1661.5121,35665.615675,0.800698607009033,0.11318921061819995,0.8125,0.7314814814814815,0.8796296296296297,614.8397349795399,606.8588966038099,420.5212475247525,400.9030807118255,501.3923534690799,0.21671901061181115,0.21078587981210326,0.19718309859154928,0.1371640407784986,0.24982674982674982,0.5211924372717154,0.25372677915059166,0.5,0.4079672375279225,0.5992156862745098,0.8661161659624773,0.2271501357737001,0.8846153846153846,0.8065476190476191,1.0,0.6153528388822506,0.16052044384776673,0.632996632996633,0.5,0.7083333333333333,70.0,65.55743876767745,51.5,7.75,126.5,8.5,8.625972838318436,5.5,0.0,16.0,0.8062806532482223,0.16044014106539378,0.7530864197530864,0.6921960072595281,1.0
